id,age,income,gender,city,target
1778,40.0,5000.0,남,대구,1
1779,20.0,6000.0,여,부산,0
1780,30.0,,nan,부산,0
1781,20.0,,여,부산,0
1782,20.0,,남,부산,1
1783,40.0,5000.0,남,대구,0
1784,50.0,5000.0,여,서울,0
1785,20.0,5000.0,여,부산,1
1786,30.0,4000.0,남,서울,0
1787,,5000.0,남,서울,0
1788,20.0,5000.0,남,서울,0
1789,20.0,5000.0,nan,부산,0
1790,40.0,6000.0,nan,부산,0
1791,50.0,5000.0,여,부산,1
1792,,4000.0,여,서울,1
1793,30.0,,nan,부산,0
1794,,6000.0,nan,부산,0
1795,30.0,3000.0,여,서울,0
1796,50.0,5000.0,nan,부산,0
1797,30.0,,여,대구,0
1798,40.0,,남,대구,0
1799,40.0,6000.0,여,대구,0
1800,40.0,3000.0,nan,대구,0
1801,40.0,4000.0,nan,서울,1
1802,,,nan,부산,1
1803,50.0,,여,대구,0
1804,30.0,,nan,대구,1
1805,30.0,,여,부산,0
1806,40.0,6000.0,남,서울,0
1807,40.0,3000.0,남,대구,1
1808,20.0,,nan,부산,1
1809,50.0,4000.0,여,부산,0
1810,,4000.0,여,대구,0
1811,30.0,5000.0,nan,대구,1
1812,20.0,,여,부산,0
1813,20.0,,nan,부산,0
1814,30.0,,nan,대구,1
1815,,,남,대구,0
1816,20.0,,nan,대구,0
1817,20.0,4000.0,여,대구,1
1818,50.0,3000.0,nan,서울,0
1819,,3000.0,남,부산,0
1820,20.0,5000.0,남,대구,0
1821,,4000.0,여,부산,0
1822,30.0,,nan,대구,0
1823,40.0,3000.0,여,서울,0
1824,20.0,6000.0,여,부산,0
1825,50.0,6000.0,nan,서울,0
1826,30.0,6000.0,남,부산,0
1827,,,여,서울,0
1828,30.0,,여,대구,0
1829,20.0,5000.0,남,대구,0
1830,,5000.0,nan,서울,0
1831,40.0,5000.0,nan,대구,0
1832,30.0,6000.0,nan,서울,1
1833,20.0,,남,서울,1
1834,50.0,6000.0,여,부산,0
1835,,5000.0,남,서울,0
1836,30.0,,여,부산,0
1837,30.0,4000.0,여,서울,0
1838,40.0,3000.0,nan,부산,0
1839,40.0,3000.0,nan,부산,0
1840,50.0,5000.0,nan,대구,0
1841,50.0,6000.0,남,부산,1
1842,20.0,4000.0,nan,부산,0
1843,20.0,,남,서울,1
1844,50.0,6000.0,nan,부산,0
1845,50.0,5000.0,nan,대구,0
1846,,6000.0,nan,서울,0
1847,40.0,5000.0,남,부산,1
1848,20.0,3000.0,여,서울,0
1849,40.0,3000.0,남,서울,0
1850,40.0,6000.0,남,서울,0
1851,50.0,4000.0,남,서울,1
1852,,,여,서울,0
1853,30.0,5000.0,남,부산,0
1854,,,nan,서울,1
1855,,3000.0,여,서울,0
1856,40.0,4000.0,남,대구,0
1857,,4000.0,남,대구,0
1858,20.0,,여,서울,1
1859,40.0,3000.0,남,부산,0
1860,20.0,,여,대구,0
1861,30.0,6000.0,nan,대구,1
1862,40.0,4000.0,남,서울,0
1863,30.0,4000.0,남,부산,1
1864,40.0,6000.0,nan,부산,0
1865,50.0,3000.0,남,대구,0
1866,,4000.0,남,대구,0
1867,50.0,5000.0,여,대구,1
1868,30.0,5000.0,남,대구,0
1869,,3000.0,nan,대구,0
1870,40.0,6000.0,남,서울,0
1871,,,여,서울,1
1872,20.0,3000.0,nan,서울,0
1873,,,nan,대구,0
1874,20.0,3000.0,nan,서울,1
1875,,5000.0,nan,대구,1
1876,20.0,6000.0,여,부산,0
1877,30.0,5000.0,여,부산,1
1878,50.0,6000.0,여,서울,0
1879,40.0,,여,부산,0
1880,,3000.0,남,부산,0
1881,50.0,4000.0,여,부산,0
1882,40.0,4000.0,남,서울,1
1883,40.0,6000.0,nan,부산,1
1884,20.0,6000.0,남,서울,0
1885,30.0,5000.0,남,대구,1
1886,30.0,4000.0,남,대구,0
1887,50.0,5000.0,여,서울,0
1888,30.0,,여,서울,1
1889,,4000.0,nan,부산,1
1890,30.0,,여,대구,0
1891,50.0,3000.0,남,부산,0
1892,30.0,5000.0,여,대구,0
1893,,6000.0,여,부산,0
1894,20.0,4000.0,남,부산,0
1895,50.0,5000.0,nan,대구,0
1896,20.0,6000.0,여,부산,0
1897,20.0,3000.0,nan,대구,1
1898,20.0,4000.0,남,서울,0
1899,40.0,,여,부산,0
1900,40.0,3000.0,nan,대구,1
1901,20.0,6000.0,nan,대구,0
1902,50.0,4000.0,남,부산,1
1903,,4000.0,여,대구,0
1904,,3000.0,nan,부산,0
1905,30.0,4000.0,nan,부산,0
1906,50.0,6000.0,nan,서울,0
1907,40.0,3000.0,nan,서울,0
1908,20.0,,nan,서울,0
1909,30.0,3000.0,nan,부산,0
1910,,3000.0,nan,부산,0
1911,40.0,,nan,대구,0
1912,40.0,6000.0,nan,서울,1
1913,20.0,5000.0,nan,서울,1
1914,,5000.0,여,대구,1
1915,50.0,,남,서울,0
1916,40.0,6000.0,남,서울,0
1917,20.0,4000.0,남,서울,0
1918,50.0,,nan,대구,1
1919,,5000.0,남,서울,0
1920,40.0,6000.0,nan,부산,0
1921,50.0,3000.0,여,서울,0
1922,50.0,6000.0,남,부산,0
1923,50.0,6000.0,여,서울,0
1924,40.0,5000.0,여,부산,1
1925,40.0,5000.0,nan,서울,1
1926,30.0,4000.0,남,부산,0
1927,,4000.0,여,부산,0
1928,20.0,,남,서울,0
1929,50.0,3000.0,여,대구,0
1930,30.0,4000.0,여,서울,1
1931,20.0,5000.0,nan,대구,0
1932,30.0,6000.0,남,대구,1
1933,40.0,,nan,대구,0
1934,50.0,4000.0,nan,대구,0
1935,20.0,6000.0,nan,대구,0
1936,20.0,6000.0,nan,대구,1
1937,20.0,4000.0,nan,서울,0
1938,20.0,3000.0,여,부산,1
1939,20.0,3000.0,남,부산,1
1940,30.0,,남,서울,1
1941,50.0,3000.0,nan,서울,1
1942,40.0,,남,서울,0
1943,40.0,5000.0,여,대구,0
1944,40.0,4000.0,nan,대구,0
1945,40.0,6000.0,여,부산,0
1946,30.0,,여,서울,1
1947,,3000.0,nan,부산,0
1948,50.0,,여,부산,0
1949,20.0,,nan,대구,1
1950,,3000.0,여,대구,0
1951,40.0,3000.0,남,부산,0
1952,,4000.0,남,대구,0
1953,50.0,6000.0,남,대구,1
1954,20.0,4000.0,nan,대구,0
1955,20.0,4000.0,여,부산,1
1956,50.0,3000.0,여,부산,0
1957,50.0,3000.0,남,부산,1
1958,40.0,6000.0,남,서울,0
1959,20.0,,nan,부산,0
1960,,4000.0,nan,대구,0
1961,30.0,6000.0,여,부산,0
1962,30.0,4000.0,nan,서울,0
1963,50.0,,nan,대구,0
1964,40.0,4000.0,nan,부산,0
1965,30.0,5000.0,남,부산,1
1966,20.0,6000.0,남,대구,0
1967,50.0,3000.0,여,부산,1
1968,,4000.0,nan,서울,1
1969,50.0,6000.0,남,대구,0
1970,,6000.0,nan,부산,0
1971,50.0,4000.0,여,대구,0
1972,50.0,3000.0,nan,부산,1
1973,50.0,3000.0,여,부산,1
1974,,4000.0,여,대구,0
1975,,6000.0,남,부산,0
1976,50.0,3000.0,nan,부산,0
1977,30.0,4000.0,남,대구,1
1978,40.0,4000.0,nan,부산,1
1979,40.0,4000.0,nan,부산,1
1980,40.0,6000.0,여,대구,0
1981,,3000.0,여,서울,0
1982,,6000.0,nan,서울,1
1983,30.0,5000.0,남,서울,1
1984,40.0,3000.0,여,서울,0
1985,40.0,6000.0,여,서울,0
1986,50.0,3000.0,nan,서울,0
1987,,5000.0,nan,대구,1
1988,40.0,,여,대구,0
1989,30.0,4000.0,남,대구,0
1990,30.0,6000.0,여,부산,0
1991,40.0,5000.0,nan,서울,0
1992,,5000.0,여,서울,0
1993,30.0,3000.0,nan,대구,0
1994,50.0,3000.0,여,부산,1
1995,30.0,4000.0,nan,부산,0
1996,20.0,3000.0,nan,대구,0
1997,20.0,6000.0,남,서울,0
1998,,6000.0,nan,부산,0
1999,40.0,6000.0,여,서울,0
2000,,,nan,부산,0
2001,,6000.0,여,서울,0
2002,,3000.0,남,부산,1
2003,,3000.0,여,서울,1
2004,50.0,6000.0,남,서울,0
2005,50.0,5000.0,남,서울,1
2006,30.0,5000.0,nan,대구,1
2007,20.0,5000.0,남,서울,1
2008,,4000.0,여,서울,0
2009,30.0,,남,부산,1
2010,20.0,6000.0,남,부산,0
2011,40.0,4000.0,nan,대구,1
2012,50.0,5000.0,여,부산,0
2013,20.0,6000.0,남,서울,0
2014,40.0,4000.0,nan,대구,0
2015,20.0,3000.0,nan,대구,1
2016,50.0,5000.0,여,대구,1
2017,50.0,4000.0,nan,서울,0
2018,30.0,3000.0,남,서울,0
2019,,5000.0,nan,부산,1
2020,20.0,,여,부산,0
2021,20.0,5000.0,여,부산,0
2022,40.0,,nan,대구,1
2023,50.0,,남,서울,1
2024,20.0,,nan,부산,0
2025,50.0,6000.0,여,서울,0
2026,20.0,6000.0,nan,대구,1
2027,30.0,,nan,서울,1
2028,,3000.0,남,서울,0
2029,20.0,,nan,대구,0
2030,50.0,4000.0,남,부산,0
2031,30.0,,nan,서울,1
2032,20.0,6000.0,nan,서울,0
2033,40.0,6000.0,남,대구,0
2034,,4000.0,남,서울,0
2035,20.0,4000.0,여,서울,0
2036,30.0,5000.0,남,서울,0
2037,40.0,3000.0,nan,대구,0
2038,30.0,3000.0,여,서울,0
2039,30.0,3000.0,남,대구,0
2040,40.0,6000.0,남,부산,0
2041,30.0,3000.0,여,서울,1
2042,40.0,5000.0,nan,대구,0
2043,20.0,5000.0,nan,대구,1
2044,40.0,3000.0,여,서울,0
2045,40.0,4000.0,nan,대구,0
2046,,5000.0,남,부산,0
2047,40.0,4000.0,nan,부산,1
2048,40.0,6000.0,남,부산,0
2049,20.0,5000.0,nan,부산,0
2050,,4000.0,남,대구,0
2051,50.0,3000.0,여,대구,0
2052,20.0,6000.0,남,부산,0
2053,20.0,,nan,부산,1
2054,50.0,,남,부산,0
2055,40.0,3000.0,nan,부산,0
2056,30.0,6000.0,nan,부산,1
2057,,6000.0,남,대구,0
2058,30.0,6000.0,nan,부산,0
2059,50.0,6000.0,여,부산,0
2060,20.0,,nan,서울,0
2061,20.0,4000.0,여,대구,0
2062,,6000.0,여,부산,0
2063,20.0,4000.0,nan,대구,1
2064,20.0,6000.0,여,서울,0
2065,,5000.0,여,서울,1
2066,,5000.0,남,부산,0
2067,50.0,5000.0,여,부산,0
2068,20.0,6000.0,여,부산,0
2069,20.0,4000.0,여,부산,0
2070,50.0,,여,서울,0
2071,40.0,3000.0,여,대구,0
2072,40.0,,nan,부산,1
2073,40.0,6000.0,여,대구,1
2074,50.0,5000.0,nan,부산,0
2075,20.0,5000.0,nan,부산,1
2076,50.0,4000.0,nan,서울,1
2077,50.0,6000.0,남,부산,0
2078,40.0,,남,부산,0
2079,30.0,6000.0,nan,부산,1
2080,20.0,6000.0,남,서울,0
2081,40.0,5000.0,여,대구,1
2082,30.0,,nan,서울,0
2083,30.0,3000.0,nan,부산,0
2084,,5000.0,nan,부산,0
2085,20.0,,남,부산,1
2086,30.0,4000.0,남,대구,0
2087,40.0,5000.0,남,대구,0
2088,,4000.0,여,부산,0
2089,20.0,5000.0,남,부산,0
2090,50.0,6000.0,nan,대구,0
2091,40.0,,남,서울,0
2092,30.0,4000.0,남,서울,0
2093,30.0,5000.0,남,대구,0
2094,40.0,4000.0,남,대구,0
2095,30.0,5000.0,nan,부산,0
2096,,5000.0,남,대구,0
2097,20.0,3000.0,nan,대구,0
2098,,3000.0,남,부산,1
2099,30.0,3000.0,여,대구,0
2100,50.0,4000.0,여,부산,0
2101,20.0,6000.0,nan,서울,0
2102,20.0,5000.0,nan,서울,0
2103,40.0,,여,서울,0
2104,40.0,3000.0,여,부산,0
2105,50.0,4000.0,남,서울,1
2106,20.0,4000.0,여,서울,1
2107,50.0,4000.0,nan,부산,0
2108,40.0,,nan,부산,0
2109,40.0,,여,서울,1
2110,20.0,3000.0,nan,서울,0
2111,,,남,서울,0
2112,30.0,3000.0,남,대구,0
2113,40.0,,여,부산,0
2114,40.0,,nan,부산,1
2115,,,여,부산,0
2116,,3000.0,nan,부산,0
2117,50.0,5000.0,nan,서울,1
2118,50.0,3000.0,nan,부산,0
2119,30.0,5000.0,남,대구,0
2120,30.0,4000.0,nan,대구,0
2121,20.0,4000.0,남,서울,0
2122,50.0,3000.0,nan,서울,0
2123,40.0,5000.0,여,부산,0
2124,50.0,5000.0,남,서울,1
2125,40.0,5000.0,남,서울,1
2126,,4000.0,남,서울,0
2127,50.0,3000.0,여,대구,1
2128,,6000.0,남,부산,0
2129,30.0,5000.0,여,서울,0
2130,30.0,5000.0,nan,부산,0
2131,20.0,6000.0,nan,부산,0
2132,50.0,3000.0,여,부산,0
2133,,5000.0,남,대구,0
2134,40.0,3000.0,남,부산,1
2135,30.0,5000.0,여,부산,0
2136,30.0,,nan,서울,0
2137,40.0,5000.0,여,서울,0
2138,,,남,대구,0
2139,,3000.0,남,부산,0
2140,50.0,5000.0,남,대구,0
2141,50.0,4000.0,남,부산,0
2142,20.0,4000.0,nan,대구,0
2143,30.0,6000.0,nan,부산,0
2144,50.0,4000.0,nan,서울,1
2145,,,남,대구,0
2146,40.0,4000.0,남,서울,1
2147,,4000.0,남,부산,1
2148,30.0,4000.0,여,대구,0
2149,,5000.0,남,서울,0
2150,20.0,6000.0,nan,서울,0
2151,30.0,3000.0,nan,서울,0
2152,40.0,6000.0,nan,부산,0
2153,20.0,,여,대구,0
2154,30.0,5000.0,nan,서울,0
2155,40.0,5000.0,여,부산,0
2156,20.0,4000.0,여,부산,0
2157,20.0,4000.0,여,부산,1
2158,30.0,,남,대구,0
2159,50.0,5000.0,남,부산,0
2160,20.0,3000.0,nan,부산,1
2161,20.0,6000.0,nan,대구,1
2162,40.0,5000.0,여,대구,0
2163,,3000.0,남,부산,0
2164,30.0,3000.0,nan,부산,0
2165,30.0,6000.0,nan,서울,0
2166,50.0,3000.0,남,대구,0
2167,50.0,,여,대구,0
2168,30.0,3000.0,nan,서울,0
2169,50.0,,nan,부산,1
2170,40.0,3000.0,남,부산,0
2171,30.0,4000.0,남,부산,0
2172,50.0,3000.0,여,부산,1
2173,30.0,,여,서울,0
2174,,3000.0,nan,대구,0
2175,20.0,3000.0,여,대구,0
2176,30.0,3000.0,nan,부산,1
2177,20.0,,nan,서울,0
2178,50.0,3000.0,남,부산,0
2179,20.0,6000.0,nan,부산,1
2180,30.0,6000.0,남,서울,0
2181,,,nan,서울,1
2182,50.0,4000.0,nan,대구,1
2183,30.0,6000.0,nan,대구,0
2184,50.0,5000.0,여,부산,0
2185,40.0,6000.0,여,부산,1
2186,20.0,5000.0,남,대구,0
2187,40.0,,nan,서울,1
2188,30.0,4000.0,남,부산,0
2189,,5000.0,남,부산,0
2190,50.0,5000.0,nan,서울,0
2191,20.0,6000.0,여,부산,0
2192,50.0,5000.0,여,서울,0
2193,30.0,,남,대구,0
2194,50.0,,여,대구,0
2195,20.0,,nan,대구,0
2196,30.0,6000.0,nan,대구,1
2197,50.0,4000.0,여,대구,1
2198,,6000.0,여,부산,0
2199,30.0,,남,대구,0
2200,30.0,6000.0,여,부산,0
2201,,,남,부산,0
2202,40.0,3000.0,nan,서울,0
2203,20.0,3000.0,nan,부산,1
2204,40.0,5000.0,nan,부산,0
2205,50.0,4000.0,여,대구,1
2206,,3000.0,여,대구,1
2207,40.0,,여,서울,0
2208,30.0,6000.0,남,서울,0
2209,50.0,6000.0,남,부산,0
2210,50.0,5000.0,남,서울,0
2211,40.0,6000.0,nan,대구,0
2212,40.0,3000.0,남,대구,0
2213,,6000.0,여,대구,0
2214,20.0,3000.0,여,부산,0
2215,40.0,3000.0,nan,부산,0
2216,40.0,4000.0,여,서울,0
2217,30.0,5000.0,여,대구,0
2218,50.0,,여,부산,0
2219,20.0,3000.0,남,부산,0
2220,30.0,5000.0,남,서울,1
2221,,,여,대구,1
2222,,6000.0,여,대구,0
2223,40.0,5000.0,여,서울,0
2224,40.0,5000.0,여,서울,1
2225,,5000.0,남,서울,0
2226,40.0,6000.0,nan,서울,0
2227,20.0,6000.0,여,대구,1
2228,40.0,5000.0,남,대구,0
2229,50.0,4000.0,여,서울,0
2230,40.0,3000.0,nan,부산,1
2231,30.0,6000.0,남,부산,0
2232,20.0,4000.0,남,대구,1
2233,30.0,6000.0,nan,대구,0
2234,30.0,5000.0,nan,서울,0
2235,50.0,4000.0,남,부산,0
2236,20.0,,nan,대구,1
2237,20.0,3000.0,여,부산,0
2238,20.0,3000.0,nan,서울,0
2239,20.0,6000.0,nan,대구,1
2240,20.0,3000.0,남,대구,0
2241,50.0,,nan,부산,0
2242,40.0,4000.0,남,부산,0
2243,30.0,4000.0,여,대구,0
2244,20.0,5000.0,nan,부산,1
2245,40.0,4000.0,nan,부산,0
2246,40.0,6000.0,남,서울,0
2247,30.0,,남,부산,0
2248,50.0,5000.0,nan,대구,0
2249,,6000.0,남,서울,0
2250,,6000.0,nan,대구,0
2251,40.0,6000.0,여,서울,1
2252,30.0,3000.0,nan,서울,1
2253,,6000.0,여,부산,0
2254,40.0,3000.0,여,부산,0
2255,50.0,4000.0,남,대구,0
2256,,3000.0,남,부산,0
2257,40.0,6000.0,남,서울,0
2258,40.0,,남,부산,0
2259,20.0,,nan,대구,0
2260,50.0,4000.0,여,서울,0
2261,20.0,6000.0,nan,대구,1
2262,30.0,3000.0,여,부산,0
2263,20.0,,여,서울,0
2264,20.0,5000.0,여,대구,0
2265,,6000.0,nan,부산,0
2266,40.0,6000.0,남,부산,1
2267,50.0,5000.0,nan,대구,0
2268,20.0,,여,서울,1
2269,50.0,5000.0,nan,대구,0
2270,20.0,4000.0,여,부산,0
2271,30.0,3000.0,남,대구,0
2272,20.0,3000.0,남,부산,1
2273,,,nan,서울,0
2274,40.0,5000.0,남,대구,1
2275,30.0,6000.0,여,서울,0
2276,20.0,6000.0,여,대구,0
2277,50.0,6000.0,남,부산,0
2278,30.0,4000.0,남,서울,0
2279,30.0,4000.0,남,부산,0
2280,20.0,6000.0,nan,대구,1
2281,30.0,,nan,부산,0
2282,50.0,4000.0,여,대구,0
2283,30.0,4000.0,nan,서울,0
2284,50.0,3000.0,nan,부산,0
2285,20.0,3000.0,여,부산,0
2286,40.0,,여,대구,0
2287,30.0,4000.0,남,대구,1
2288,40.0,4000.0,남,대구,0
2289,50.0,5000.0,nan,서울,1
2290,30.0,,여,부산,0
2291,,,nan,대구,0
2292,40.0,5000.0,nan,대구,0
2293,30.0,5000.0,여,부산,1
2294,40.0,3000.0,여,서울,1
2295,30.0,,여,부산,0
2296,20.0,,여,대구,0
2297,40.0,5000.0,nan,부산,0
2298,,6000.0,nan,대구,1
2299,,6000.0,nan,대구,1
2300,50.0,3000.0,여,부산,0
2301,30.0,6000.0,남,부산,0
2302,40.0,6000.0,nan,서울,1
2303,50.0,6000.0,남,대구,0
2304,40.0,4000.0,남,대구,0
2305,30.0,3000.0,남,대구,0
2306,,5000.0,여,대구,0
2307,20.0,6000.0,여,대구,1
2308,,4000.0,nan,부산,1
2309,50.0,6000.0,nan,대구,0
2310,20.0,4000.0,여,부산,0
2311,50.0,3000.0,여,서울,1
2312,30.0,6000.0,남,대구,0
2313,20.0,4000.0,여,서울,0
2314,50.0,,여,부산,0
2315,30.0,,여,부산,0
2316,,4000.0,여,서울,0
2317,30.0,6000.0,남,대구,0
2318,40.0,6000.0,nan,부산,0
2319,30.0,3000.0,남,부산,1
2320,30.0,3000.0,여,부산,1
2321,40.0,5000.0,여,부산,1
2322,50.0,3000.0,nan,부산,0
2323,50.0,6000.0,nan,부산,0
2324,30.0,5000.0,nan,서울,1
2325,40.0,3000.0,남,대구,1
2326,40.0,4000.0,nan,대구,0
2327,,,여,대구,0
2328,50.0,3000.0,여,대구,0
2329,20.0,3000.0,여,서울,0
2330,50.0,4000.0,남,서울,0
2331,50.0,6000.0,nan,대구,1
2332,,4000.0,nan,부산,0
2333,20.0,3000.0,nan,대구,0
2334,,6000.0,nan,부산,1
2335,20.0,5000.0,여,부산,0
2336,30.0,3000.0,남,서울,1
2337,20.0,4000.0,nan,부산,0
2338,,5000.0,여,서울,1
2339,50.0,,여,대구,0
2340,20.0,5000.0,남,서울,1
2341,20.0,4000.0,nan,부산,0
2342,40.0,5000.0,남,부산,0
2343,50.0,4000.0,nan,부산,0
2344,30.0,3000.0,남,대구,0
2345,,6000.0,nan,서울,0
2346,30.0,,nan,대구,1
2347,50.0,6000.0,남,서울,0
2348,20.0,6000.0,nan,대구,0
2349,20.0,6000.0,남,대구,0
2350,50.0,4000.0,남,부산,1
2351,20.0,4000.0,nan,대구,0
2352,20.0,,nan,대구,1
2353,20.0,4000.0,남,서울,0
2354,,4000.0,여,대구,0
2355,,4000.0,남,부산,0
2356,40.0,4000.0,여,대구,1
2357,30.0,3000.0,여,서울,0
2358,50.0,,남,서울,1
2359,50.0,4000.0,남,대구,0
2360,50.0,,남,대구,0
2361,40.0,5000.0,여,서울,1
2362,,3000.0,남,부산,0
2363,40.0,4000.0,남,대구,0
2364,50.0,3000.0,nan,부산,1
2365,30.0,3000.0,nan,부산,0
2366,20.0,5000.0,nan,대구,0
2367,,,남,부산,0
2368,,3000.0,남,서울,1
2369,40.0,6000.0,남,부산,1
2370,,5000.0,여,서울,0
2371,50.0,6000.0,여,대구,0
2372,50.0,5000.0,nan,부산,0
2373,40.0,6000.0,여,서울,1
2374,50.0,6000.0,여,서울,0
2375,30.0,3000.0,여,대구,1
2376,40.0,3000.0,nan,부산,0
2377,30.0,5000.0,nan,서울,0
2378,20.0,,여,서울,0
2379,30.0,3000.0,남,대구,0
2380,20.0,3000.0,nan,부산,1
2381,20.0,4000.0,여,부산,1
2382,30.0,3000.0,남,서울,0
2383,40.0,,남,부산,0
2384,50.0,4000.0,nan,부산,1
2385,50.0,6000.0,남,부산,0
2386,20.0,6000.0,nan,부산,0
2387,20.0,4000.0,여,부산,0
2388,40.0,4000.0,nan,부산,1
2389,,4000.0,남,부산,0
2390,30.0,5000.0,nan,서울,1
2391,20.0,,nan,서울,1
2392,50.0,,여,부산,1
2393,40.0,6000.0,남,부산,1
2394,30.0,6000.0,nan,대구,1
2395,40.0,6000.0,여,서울,0
2396,30.0,3000.0,여,대구,0
2397,30.0,6000.0,여,서울,0
2398,20.0,4000.0,여,대구,0
2399,40.0,6000.0,여,대구,0
2400,40.0,4000.0,nan,대구,0
2401,50.0,5000.0,nan,서울,0
2402,50.0,3000.0,남,서울,0
2403,20.0,3000.0,nan,부산,1
2404,20.0,,남,서울,1
2405,,5000.0,남,서울,1
2406,50.0,4000.0,남,서울,0
2407,30.0,5000.0,nan,서울,0
2408,40.0,3000.0,여,부산,0
2409,20.0,4000.0,남,부산,0
2410,40.0,5000.0,여,서울,0
2411,40.0,3000.0,남,대구,0
2412,,4000.0,nan,대구,0
2413,50.0,4000.0,남,서울,1
2414,20.0,3000.0,nan,부산,1
2415,40.0,4000.0,여,대구,0
2416,20.0,3000.0,nan,부산,0
2417,30.0,6000.0,여,부산,0
2418,,6000.0,nan,대구,0
2419,30.0,4000.0,남,서울,1
2420,20.0,4000.0,남,부산,1
2421,20.0,3000.0,nan,대구,0
2422,50.0,4000.0,여,부산,0
2423,40.0,,여,대구,0
2424,40.0,6000.0,여,서울,0
2425,30.0,4000.0,nan,서울,1
2426,,4000.0,nan,서울,1
2427,40.0,5000.0,nan,부산,0
2428,50.0,4000.0,nan,서울,0
2429,30.0,,여,서울,1
2430,30.0,6000.0,여,서울,0
2431,50.0,5000.0,nan,서울,0
2432,,3000.0,nan,대구,0
2433,50.0,3000.0,여,대구,0
2434,,6000.0,여,부산,0
2435,50.0,3000.0,남,대구,0
2436,50.0,,nan,대구,0
2437,20.0,4000.0,남,대구,0
2438,30.0,6000.0,여,대구,0
2439,50.0,5000.0,여,대구,1
2440,50.0,4000.0,nan,서울,0
2441,40.0,3000.0,남,부산,1
2442,30.0,3000.0,여,대구,0
2443,40.0,5000.0,남,대구,0
2444,30.0,,남,부산,1
2445,40.0,5000.0,남,대구,0
2446,50.0,6000.0,남,대구,0
2447,50.0,5000.0,남,부산,0
2448,20.0,3000.0,nan,서울,0
2449,40.0,,nan,서울,1
2450,,,남,부산,0
2451,20.0,5000.0,nan,서울,0
2452,40.0,6000.0,여,서울,0
2453,40.0,3000.0,남,서울,0
2454,20.0,4000.0,nan,서울,1
2455,50.0,,nan,대구,0
2456,40.0,5000.0,여,부산,0
2457,50.0,6000.0,여,서울,0
2458,20.0,6000.0,여,서울,0
2459,50.0,3000.0,여,부산,0
2460,30.0,,남,대구,0
2461,,3000.0,nan,서울,0
2462,40.0,4000.0,nan,서울,1
2463,,4000.0,여,대구,1
2464,50.0,4000.0,nan,부산,0
2465,40.0,6000.0,nan,서울,0
2466,50.0,,nan,서울,0
2467,30.0,3000.0,여,부산,0
2468,20.0,3000.0,nan,대구,1
2469,40.0,4000.0,nan,부산,1
2470,30.0,,nan,서울,0
2471,30.0,,남,대구,0
2472,40.0,5000.0,남,대구,0
2473,50.0,,nan,대구,0
2474,30.0,,nan,부산,0
2475,,3000.0,nan,부산,0
2476,30.0,,nan,부산,0
2477,50.0,,nan,서울,0
2478,50.0,3000.0,nan,부산,0
2479,,,남,대구,0
2480,30.0,3000.0,여,서울,1
2481,50.0,5000.0,nan,서울,1
2482,40.0,6000.0,nan,서울,1
2483,20.0,3000.0,nan,대구,0
2484,20.0,3000.0,여,부산,0
2485,20.0,,nan,대구,0
2486,30.0,3000.0,nan,부산,1
2487,,4000.0,여,서울,0
2488,50.0,4000.0,nan,서울,0
2489,40.0,5000.0,여,대구,0
2490,40.0,3000.0,여,부산,1
2491,30.0,,nan,서울,1
2492,20.0,,남,대구,0
2493,30.0,6000.0,남,대구,1
2494,,5000.0,nan,부산,0
2495,,,여,부산,0
2496,50.0,6000.0,여,부산,1
2497,50.0,,여,서울,0
2498,,6000.0,nan,대구,0
2499,,4000.0,남,부산,1
2500,,4000.0,여,대구,0
2501,30.0,,여,서울,1
2502,,5000.0,nan,서울,0
2503,40.0,3000.0,남,부산,0
2504,20.0,5000.0,남,서울,0
2505,,5000.0,nan,대구,1
2506,20.0,3000.0,남,대구,0
2507,30.0,4000.0,nan,서울,0
2508,20.0,4000.0,여,서울,0
2509,30.0,3000.0,nan,서울,1
2510,40.0,6000.0,여,대구,0
2511,30.0,5000.0,nan,서울,0
2512,30.0,,여,부산,0
2513,50.0,4000.0,여,부산,0
2514,,,nan,대구,0
2515,,3000.0,여,서울,0
2516,40.0,,남,서울,1
2517,40.0,,nan,서울,0
2518,,5000.0,남,부산,0
2519,50.0,3000.0,여,부산,0
2520,,,여,부산,1
2521,50.0,4000.0,여,부산,0
2522,40.0,3000.0,nan,부산,1
2523,20.0,4000.0,여,대구,1
2524,40.0,6000.0,남,대구,0
2525,40.0,,남,서울,0
2526,30.0,3000.0,nan,서울,0
2527,30.0,4000.0,남,부산,1
2528,30.0,,nan,서울,1
2529,30.0,5000.0,nan,대구,1
2530,50.0,4000.0,여,대구,0
2531,,4000.0,남,서울,0
2532,20.0,6000.0,남,부산,0
2533,40.0,5000.0,남,대구,0
2534,50.0,6000.0,여,서울,0
2535,20.0,5000.0,nan,부산,0
2536,50.0,4000.0,남,서울,0
2537,50.0,6000.0,남,부산,0
2538,40.0,,남,부산,0
2539,,5000.0,남,대구,1
2540,30.0,4000.0,여,대구,0
2541,,3000.0,nan,서울,1
2542,40.0,5000.0,남,서울,0
2543,40.0,5000.0,남,부산,0
2544,40.0,,nan,대구,0
2545,20.0,5000.0,여,부산,0
2546,,5000.0,여,부산,0
2547,,,여,부산,1
2548,50.0,,여,부산,0
2549,50.0,6000.0,남,부산,0
2550,50.0,4000.0,nan,부산,0
2551,40.0,4000.0,nan,서울,0
